CODVIA,NOMVIA,NUMERO,NOM_ACTIVITAT,TIPUS,CATEGORIA,LAT,LNG,WEBSITE,TELEFON,HORARI,FONT,BARRI,DISTRICTE,ADRECA,CCAE
,c. de Covadonga,436,PINTURAS Y TRATAMIENTOS TECNICOS SL,activitat_econòmica,Pintura i vidrieria,41.5463,2.11014,,,,sabadellempresa.cat,COVADONGA,1,"c. de Covadonga, 436 Bxs",Pintura i vidrieria
,c. del Marquès de Comillas,23,PIZZA MARKET,activitat_econòmica,Altres serveis de menjars,41.5482,2.10939,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Marquès de Comillas, 23 Bxs 2a",Altres serveis de menjars
,c. de les Tres Creus,7,PLATINIUM,activitat_econòmica,Perruqueria i altres tractaments de bellesa,41.5454,2.10844,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Tres Creus, 7 Bxs",Perruqueria i altres tractaments de bellesa
,c. de Montserrat,22,PLAY OFF,activitat_econòmica,Activitats de programació informàtica,41.5513,2.11327,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Montserrat, 22 1r 2a",Activitats de programació informàtica
,av. de Rafael Casanova,42,PLAYTIME,activitat_econòmica,Altres activitats recreatives i d'entreteniment ncaa,41.5479,2.10845,,,,sabadellempresa.cat,HOSTAFRANCS,1,"av. de Rafael Casanova, 42 Bxs",Altres activitats recreatives i d'entreteniment ncaa
,c. de les Tres Creus,104,PLURAL IDEAS Y DESARROLLO DE NEGOCIOS,activitat_econòmica,Altres activitats de consultoria de gestió empresarial,41.547,2.11427,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Tres Creus, 104 4t 1a",Altres activitats de consultoria de gestió empresarial
,c. de l' Horta Novella,69,PODOLOGIA,activitat_econòmica,Altres activitats sanitàries,41.548,2.10561,,,,sabadellempresa.cat,EL CENTRE,1,"c. de l' Horta Novella, 69 Bxs 1a",Altres activitats sanitàries
,c. d' Alemanya,42,POINT PILATES,activitat_econòmica,Educació relacionada amb l'esport i les activitats recreatives,41.5478,2.10844,,,,sabadellempresa.cat,EL CENTRE,1,"c. d' Alemanya, 42 Bxs",Educació relacionada amb l'esport i les activitats recreatives
,c. de Gràcia,11,POLCA,activitat_econòmica,Comerç al detall de peces de vestir en establiments especialitzats,41.5453,2.10953,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Gràcia, 11 Bxs",Comerç al detall de peces de vestir en establiments especialitzats
,rda. de Ponent,175,PONENT 2022 FRUTA Y VERDURA,activitat_econòmica,"Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en est",41.5515,2.10455,,,,sabadellempresa.cat,HOSTAFRANCS,1,"rda. de Ponent, 175 Bxs 1a","Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en establiments no especialitzats"
,Rambla,39,PONSA,activitat_econòmica,Comerç al detall d'articles de rellotgeria i joieria en establiments especialitz,41.5405,2.11989,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 39 Bxs",Comerç al detall d'articles de rellotgeria i joieria en establiments especialitzats
,c. de Sant Antoni,5,PONT,activitat_econòmica,Establiments de begudes,41.5484,2.09894,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Antoni, 5 Bxs",Establiments de begudes
,c. de Gurrea,73,POSICIONAMENT WEB AMESB,activitat_econòmica,Agències de publicitat,41.5467,2.09981,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Gurrea, 73 Bxs",Agències de publicitat
,c. de la Borriana,22,PRODRET ADVOCATS SLP,activitat_econòmica,Activitats jurídiques,41.5469,2.1142,,,,sabadellempresa.cat,EL CENTRE,1,"c. de la Borriana, 22 1r",Activitats jurídiques
,c. de Corominas,116,PROEN,activitat_econòmica,Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessoramen,41.5506,2.10384,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Corominas, 116 B 4t 2a",Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessorament tècnic
,c. de Narcís Giralt,39,PROIM,activitat_econòmica,Gestió i administració de la propietat immobiliària,41.5413,2.1117,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Narcís Giralt, 39 Bxs 1a",Gestió i administració de la propietat immobiliària
,c. de Sant Josep,31,PROMOCIONES BRICA S A,activitat_econòmica,Construcció d'edificis residencials,41.547,2.11193,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Josep, 31 Bxs",Construcció d'edificis residencials
,c. de Brujas,71,PROMOVIATGES,activitat_econòmica,Activitats de les agències de viatges,41.5457,2.11049,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Brujas, 71 Bxs 1a",Activitats de les agències de viatges
,c. de Zurbano,1,PUF I SAC SL,activitat_econòmica,Comerç al detall de tèxtils en establiments especialitzats,41.5501,2.11924,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Zurbano, 1B 1r 13a",Comerç al detall de tèxtils en establiments especialitzats
,c. de Zurbano,111,PUNT LEGAL ADVCATS ASSOCIATS,activitat_econòmica,Activitats jurídiques,41.5477,2.10702,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Zurbano, 111 Bxs 1a",Activitats jurídiques
,Rambla,98,PUNT ROMA,activitat_econòmica,Comerç al detall de peces de vestir en establiments especialitzats,41.5463,2.10268,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 98 Bxs",Comerç al detall de peces de vestir en establiments especialitzats
,c. del Doctor Puig,33,QIDA,activitat_econòmica,Activitats de les empreses de treball temporal,41.5515,2.10798,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Doctor Puig, 33 1r 2a",Activitats de les empreses de treball temporal
,rda. de Zamenhof,133,QUINA TALLA...?,activitat_econòmica,Comerç al detall de peces de vestir en establiments especialitzats,41.548,2.10727,,,,sabadellempresa.cat,EL CENTRE,1,"rda. de Zamenhof, 133 Bxs 2a",Comerç al detall de peces de vestir en establiments especialitzats
,pl. del Mercat,1,QUIOSC D'EN DAVID P. 33-34,activitat_econòmica,Comerç al detall de llibres en establiments especialitzats,41.5495,2.09807,,,,sabadellempresa.cat,EL CENTRE,1,"pl. del Mercat, 1 Bxs",Comerç al detall de llibres en establiments especialitzats
,c. del Marquès de Comillas,41,R.A.S. INTERIM,activitat_econòmica,Activitats de les empreses de treball temporal,41.5449,2.11122,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Marquès de Comillas, 41 Bxs 4a",Activitats de les empreses de treball temporal
,rda. de Zamenhof,119,RACC,activitat_econòmica,Activitats d'agents i corredors d'assegurances,41.5464,2.10944,,,,sabadellempresa.cat,EL CENTRE,1,"rda. de Zamenhof, 119 Bxs 2a",Activitats d'agents i corredors d'assegurances
,c. del Sol,212,RACC AUTOESCOLA SERRAPARERA,activitat_econòmica,Activitats de les escoles de conducció i pilotatge,41.5459,2.111,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Sol, 212 Bxs 3a",Activitats de les escoles de conducció i pilotatge
,c. de Sant Joan,42,RACO DE SABADELL SL,activitat_econòmica,Dipòsit i emmagatzematge,41.5449,2.11122,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Joan, 42 Bxs",Dipòsit i emmagatzematge
,ctra. de Terrassa,14,RADIADORES SOLER,activitat_econòmica,"Venda, manteniment i reparació de motocicletes, i dels seus recanvis i accessori",41.5443,2.1111,,,,sabadellempresa.cat,EL CENTRE,1,"ctra. de Terrassa, 14 Bxs","Venda, manteniment i reparació de motocicletes, i dels seus recanvis i accessoris"
,c. del Doctor Puig,18,RADIO SABADELL,activitat_econòmica,Activitats de radiodifusió,41.5457,2.10813,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Doctor Puig, 18B Bxs",Activitats de radiodifusió
,pl. de Catalunya,9,RANDSTAD,activitat_econòmica,Activitats de les empreses de treball temporal,41.5481,2.10588,,,,sabadellempresa.cat,HOSTAFRANCS,1,"pl. de Catalunya, 9 1 Bxs 2a",Activitats de les empreses de treball temporal
,Rambla,178,RAPID ANTONIO MARTI,activitat_econòmica,Reparació de calçat i altres articles de cuir,41.5472,2.11122,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 178 Bxs 2a",Reparació de calçat i altres articles de cuir
,c. de les Tres Creus,15,RAUXA,activitat_econòmica,Restaurants i establiments de menjars,41.5433,2.11048,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Tres Creus, 15 Bxs",Restaurants i establiments de menjars
,raval de Dins,32,RAVALS TALLER,activitat_econòmica,Altres activitats d'educació ncaa,41.5503,2.10509,,,,sabadellempresa.cat,EL CENTRE,1,"raval de Dins, 32 Bxs",Altres activitats d'educació ncaa
,ptge. de Teodor Llorente,28,RAVENTOS TRANSFERS,activitat_econòmica,Altres activitats d'impressió i arts gràfiques,41.5493,2.10834,,,,sabadellempresa.cat,HOSTAFRANCS,1,"ptge. de Teodor Llorente, 28 Bxs",Altres activitats d'impressió i arts gràfiques
,c. de Calderón,16,RE-READ,activitat_econòmica,Comerç al detall d'articles de segona mà en establiments especialitzats,41.5464,2.11516,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Calderón, 16 Bxs",Comerç al detall d'articles de segona mà en establiments especialitzats
,pl. de la Sardana,1,REALE SEGUROS,activitat_econòmica,"Assegurances, excepte assegurances de vida",41.544,2.11908,,,,sabadellempresa.cat,COVADONGA,1,"pl. de la Sardana, 1 Bxs 1a","Assegurances, excepte assegurances de vida"
,c. de la Fàbrica dels Nois Buxó,30,RECICLATGES CM SABADELL SL,activitat_econòmica,Comerç a l'engròs de ferralla i productes de rebuig,41.5405,2.11071,,,,sabadellempresa.cat,COVADONGA,1,"c. de la Fàbrica dels Nois Buxó, 30 Bxs",Comerç a l'engròs de ferralla i productes de rebuig
,c. de Sant Pau,29,REENCUENTRO,activitat_econòmica,Establiments de begudes,41.5459,2.10884,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Pau, 29 Bxs",Establiments de begudes
,c. de Covadonga,325,REFORMAS GRACIA,activitat_econòmica,Dipòsit i emmagatzematge,41.5502,2.09688,,,,sabadellempresa.cat,COVADONGA,1,"c. de Covadonga, 325 Bxs",Dipòsit i emmagatzematge
,c. de Joaquín Costa,80,REFUEL PARTS,activitat_econòmica,Comerç al detall de recanvis i accessoris de vehicles de motor,41.5415,2.1116,,,,sabadellempresa.cat,HOSTAFRANCS,1,"c. de Joaquín Costa, 80 Bxs",Comerç al detall de recanvis i accessoris de vehicles de motor
,ctra. de Terrassa,132,REGISTRE DE LA PROPIETAT NUM. 2,activitat_econòmica,Activitats jurídiques,41.5481,2.10669,,,,sabadellempresa.cat,HOSTAFRANCS,1,"ctra. de Terrassa, 132 Bxs",Activitats jurídiques
,c. de les Tres Creus,87,RENTA4BANC,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5472,2.10931,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Tres Creus, 87 Bxs","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
,ctra. de Terrassa,220,REPSOL,activitat_econòmica,Comerç al detall de combustibles per a l'automoció en establiments especialitzat,41.546,2.11308,,,,sabadellempresa.cat,HOSTAFRANCS,1,"ctra. de Terrassa, 220 OD S",Comerç al detall de combustibles per a l'automoció en establiments especialitzats
,c. del Sol,179,RESMA 2,activitat_econòmica,Promoció immobiliària,41.5434,2.11043,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Sol, 179A Bxs",Promoció immobiliària
,c. de Sant Quirze,34,RESPLENDENT,activitat_econòmica,Activitats odontològiques,41.5473,2.10807,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Quirze, 34 Bxs EX",Activitats odontològiques
,c. de les Tres Creus,156,RESTAURANT BO,activitat_econòmica,Restaurants i establiments de menjars,41.5463,2.09997,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Tres Creus, 156 Bxs",Restaurants i establiments de menjars
,c. de Sallarès i Pla,31,RESTAURANT CA LA CARME,activitat_econòmica,Restaurants i establiments de menjars,41.5481,2.10846,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sallarès i Pla, 31 Bxs",Restaurants i establiments de menjars
,c. de les Valls,28,RESTAURANT LA TAGLIATELLA,activitat_econòmica,Restaurants i establiments de menjars,41.5469,2.10859,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Valls, 28 Bxs",Restaurants i establiments de menjars
,c. de la Borriana,34,RESTAURANT LES VOLTES DE LA BORRIANA,activitat_econòmica,Restaurants i establiments de menjars,41.5465,2.10789,,,,sabadellempresa.cat,EL CENTRE,1,"c. de la Borriana, 34 Bxs",Restaurants i establiments de menjars
,c. de Capmany,24,RESTAURANT NOU CANALETAS,activitat_econòmica,Restaurants i establiments de menjars,41.5476,2.10649,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Capmany, 24 Bxs",Restaurants i establiments de menjars
,c. de l' Advocat Cirera,23,RESTAURANT PICUTEIG,activitat_econòmica,Restaurants i establiments de menjars,41.5486,2.10819,,,,sabadellempresa.cat,EL CENTRE,1,"c. de l' Advocat Cirera, 23 Bxs 1a",Restaurants i establiments de menjars
,c. de Sant Josep,29,RESTAURANT PIT I CUIXA,activitat_econòmica,Restaurants i establiments de menjars,41.5404,2.11902,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Josep, 29 Bxs",Restaurants i establiments de menjars
,c. de les Tres Creus,103,RESTAURANT SABADELL KEBAB DONER PIZZAS,activitat_econòmica,Restaurants i establiments de menjars,41.5496,2.10277,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Tres Creus, 103 Bxs",Restaurants i establiments de menjars
,c. de l' Estació,40,RESTAURANT SUÏS,activitat_econòmica,Restaurants i establiments de menjars,41.5454,2.1085,,,,sabadellempresa.cat,EL CENTRE,1,"c. de l' Estació, 40 Bxs",Restaurants i establiments de menjars
,Rambla,109,RESTAURANT VERDI,activitat_econòmica,Restaurants i establiments de menjars,41.5454,2.1085,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 109C Bxs 2a",Restaurants i establiments de menjars
,c. de la Mare de Déu de les Neus,10,RETRO TATTOO,activitat_econòmica,Altres activitats de serveis personals ncaa,41.5447,2.10866,,,,sabadellempresa.cat,EL CENTRE,1,"c. de la Mare de Déu de les Neus, 10 Bxs",Altres activitats de serveis personals ncaa
,via de Massagué,25,REX,activitat_econòmica,"Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats",41.546,2.09968,,,,sabadellempresa.cat,EL CENTRE,1,"via de Massagué, 25 Bxs","Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats"
,Rambla,41,RIBAS OPTICS,activitat_econòmica,Comerç a l'engròs d'altres tipus de maquinària i equips,41.5454,2.10825,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 41 Bxs",Comerç a l'engròs d'altres tipus de maquinària i equips
,c. de Sant Quirze,25,RIBBON ART AND HAIRSTYLE,activitat_econòmica,Perruqueria i altres tractaments de bellesa,41.5482,2.10716,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Quirze, 25 Bxs 1a",Perruqueria i altres tractaments de bellesa
,raval de Dins,12,RICE,activitat_econòmica,Restaurants i establiments de menjars,41.5473,2.1055,,,,sabadellempresa.cat,EL CENTRE,1,"raval de Dins, 12 Bxs",Restaurants i establiments de menjars
,c. de Capmany,19,RICH-4,activitat_econòmica,Perruqueria i altres tractaments de bellesa,41.5476,2.09603,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Capmany, 19 Bxs",Perruqueria i altres tractaments de bellesa
,c. de Colom,32,RIFF,activitat_econòmica,Establiments de begudes,41.5462,2.09636,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Colom, 32 Bxs",Establiments de begudes
,c. de Riego,120,RIS RAS SPORT,activitat_econòmica,Dipòsit i emmagatzematge,41.5472,2.09623,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Riego, 120 Bxs 1a",Dipòsit i emmagatzematge
,c. de Riego,15,RITME DANSA,activitat_econòmica,Educació relacionada amb la cultura,41.5422,2.11127,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Riego, 15 Bxs",Educació relacionada amb la cultura
,c. de Joaquín Costa,84,ROA ARQUITECTURA,activitat_econòmica,Serveis tècnics d'arquitectura,41.5484,2.10924,,,,sabadellempresa.cat,HOSTAFRANCS,1,"c. de Joaquín Costa, 84 Bxs",Serveis tècnics d'arquitectura
,pl. del Mercat,1,ROCA ELS LLEGUMS CUITS DEL MERCAT CENTRAL P. 299 -302,activitat_econòmica,"Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en est",41.5463,2.11483,,,,sabadellempresa.cat,EL CENTRE,1,"pl. del Mercat, 1 Bxs","Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en establiments no especialitzats"
,pl. del Mercat,1,ROCA LLEGUMS P. 256-259,activitat_econòmica,Comerç al detall d'altres tipus de productes alimentaris en establiments especia,41.5446,2.10568,,,,sabadellempresa.cat,EL CENTRE,1,"pl. del Mercat, 1 Bxs",Comerç al detall d'altres tipus de productes alimentaris en establiments especialitzats
,camí de Ca la Daniela,7,ROLEN,activitat_econòmica,Fabricació de locomotores i material ferroviari,41.5446,2.11129,,,,sabadellempresa.cat,,,"camí de Ca la Daniela, 7 Bxs",Fabricació de locomotores i material ferroviari
,c. de les Tres Creus,87,ROMAN PREMIUM PIZZA,activitat_econòmica,Restaurants i establiments de menjars,41.5448,2.10802,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Tres Creus, 87 Bxs",Restaurants i establiments de menjars
,c. de Borrell,9,ROMANI,activitat_econòmica,Altres activitats d'educació ncaa,41.5434,2.11047,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Borrell, 9 Bxs",Altres activitats d'educació ncaa
,pl. de l' Àngel,4,ROPO PAVIMENTS INDUSTRIALS SL,activitat_econòmica,Altres activitats especialitzades de la construcció ncaa,41.5507,2.11013,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de l' Àngel, 4 1r D",Altres activitats especialitzades de la construcció ncaa
,c. del Convent,112,ROSTISSERIA 4FOCS,activitat_econòmica,Altres serveis de menjars,41.5473,2.1055,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Convent, 112 Bxs",Altres serveis de menjars
,c. de Sant Quirze,29,ROSTISSERIA DEL CENTRE,activitat_econòmica,Altres serveis de menjars,41.5473,2.1055,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Quirze, 29 Bxs",Altres serveis de menjars
,c. de Joaquín Costa,92,RPA PUERTAS Y AUTOMATISMOS SL,activitat_econòmica,Altres activitats d'instal·lació en edificis i obres,41.5431,2.10344,,,,sabadellempresa.cat,HOSTAFRANCS,1,"c. de Joaquín Costa, 92 Bxs",Altres activitats d'instal·lació en edificis i obres
,pl. de Catalunya,13,RSD SOLUCIONS INFORMATIQUES,activitat_econòmica,Comerç a l'engròs d'altres tipus de maquinària i equips d'oficina,41.5475,2.10836,,,,sabadellempresa.cat,HOSTAFRANCS,1,"pl. de Catalunya, 13 Bxs 2a",Comerç a l'engròs d'altres tipus de maquinària i equips d'oficina
,c. de l' Estrella,165,RUS ASSOCIATS,activitat_econòmica,Gestió i administració de la propietat immobiliària,41.5465,2.10971,,,,sabadellempresa.cat,EL CENTRE,1,"c. de l' Estrella, 165 Bxs 5a",Gestió i administració de la propietat immobiliària
,Rambla,36,S+G ARQUITECTES,activitat_econòmica,Serveis tècnics d'arquitectura,41.5513,2.10599,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 36 1r 1a",Serveis tècnics d'arquitectura
,pl. del Doctor Robert,2,SABA,activitat_econòmica,Activitats afins al transport terrestre,41.5505,2.10394,,,,sabadellempresa.cat,EL CENTRE,1,"pl. del Doctor Robert, 2B S01",Activitats afins al transport terrestre
,pl. de Sant Jaume,4,SABA,activitat_econòmica,Activitats afins al transport terrestre,41.5386,2.10904,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de Sant Jaume, 4 S01",Activitats afins al transport terrestre
,pl. de l' Imperial,4,SALO IMPERIAL,activitat_econòmica,Activitats d'exhibició cinematogràfica,41.5464,2.11739,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de l' Imperial, 4 Bxs",Activitats d'exhibició cinematogràfica
,c. de Zurbano,7,SAMBORI DESING SL,activitat_econòmica,Activitats de disseny especialitzat,41.55,2.10713,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Zurbano, 7 Ent 1a",Activitats de disseny especialitzat
,Rambla,172,SANCHEZ HIPERTEXTIL,activitat_econòmica,Comerç al detall de tèxtils en establiments especialitzats,41.5495,2.1141,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 172 Bxs A",Comerç al detall de tèxtils en establiments especialitzats
